trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_75_trip_13_service_1,route_25,service_1,Łagiewniki,"",0,block_75,shape_2987,
block_75_trip_14_service_1,route_872,service_1,Golkowice Pętla,"",0,block_75,shape_5960,
block_75_trip_15_service_1,route_872,service_1,Łagiewniki,"",1,block_75,shape_5961,
block_75_trip_16_service_1,route_25,service_1,Nowy Bieżanów P+R,"",1,block_75,shape_2988,
block_75_trip_17_service_1,route_25,service_1,Łagiewniki,"",0,block_75,shape_2987,
block_75_trip_18_service_1,route_872,service_1,Golkowice Pętla,"",0,block_75,shape_5960,
block_75_trip_19_service_1,route_872,service_1,Łagiewniki,"",1,block_75,shape_5961,
block_75_trip_20_service_1,route_25,service_1,Nowy Bieżanów P+R,"",1,block_75,shape_2988,
block_75_trip_21_service_1,route_25,service_1,Łagiewniki,"",0,block_75,shape_2987,
block_75_trip_22_service_1,route_872,service_1,Golkowice Pętla,"",0,block_75,shape_5960,
block_75_trip_23_service_1,route_872,service_1,Łagiewniki,"",1,block_75,shape_5961,
block_83_trip_2_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_3_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_4_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_5_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_6_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_7_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_8_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_9_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_10_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_11_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_12_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_13_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_14_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_15_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_16_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_17_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_18_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_19_service_1,route_582,service_1,Kombinat,"",1,block_83,shape_3017,
block_83_trip_20_service_1,route_582,service_1,Azory,"",0,block_83,shape_3016,
block_83_trip_21_service_1,route_582,service_1,Zajezdnia Bieńczyce,"",1,block_83,shape_4690,
block_84_trip_2_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_3_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_4_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_5_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_6_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_7_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_8_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_9_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_10_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_11_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_12_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_13_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_14_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_84_trip_15_service_1,route_583,service_1,Kombinat,"",0,block_84,shape_3021,
block_84_trip_16_service_1,route_583,service_1,Przybyszewskiego,"",1,block_84,shape_3046,
block_99_trip_2_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_3_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_99_trip_4_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_5_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_99_trip_6_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_7_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_99_trip_8_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_9_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_99_trip_10_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_11_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_99_trip_12_service_1,route_587,service_1,Prądnik Biały,"",1,block_99,shape_3069,
block_99_trip_13_service_1,route_587,service_1,Rżąka,"",0,block_99,shape_3068,
block_100_trip_2_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_3_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_4_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_5_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_6_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_7_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_8_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_9_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_10_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_11_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_12_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_13_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_100_trip_14_service_1,route_587,service_1,Rżąka,"",0,block_100,shape_3068,
block_100_trip_15_service_1,route_587,service_1,Prądnik Biały,"",1,block_100,shape_3069,
block_105_trip_2_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_3_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_4_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_5_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_6_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_7_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_8_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_9_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_10_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_11_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_12_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_13_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_14_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_15_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_16_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_17_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_18_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_19_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_20_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_21_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_22_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_23_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_24_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_25_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_26_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_27_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_105_trip_28_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_105,shape_6997,
block_105_trip_29_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_105,shape_6998,
block_106_trip_2_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_3_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_4_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_5_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_6_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_7_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_8_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_9_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_10_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_11_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_12_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_13_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_14_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_15_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_16_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_17_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_18_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_19_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_20_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_21_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_22_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_23_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_24_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_25_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_26_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_27_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_106_trip_28_service_1,route_55,service_1,Zajezdnia Płaszów,"",0,block_106,shape_6997,
block_106_trip_29_service_1,route_55,service_1,Czyżyny Dworzec,"",1,block_106,shape_6998,
block_119_trip_2_service_1,route_89,service_1,Ochodza Odwiśle,"",0,block_119,shape_3551,
block_119_trip_3_service_1,route_89,service_1,Borek Fałęcki,"",1,block_119,shape_3552,
block_119_trip_5_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_6_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_7_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_8_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_9_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_10_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_11_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_12_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_13_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_14_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_15_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_16_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_119_trip_17_service_1,route_30,service_1,Swoszowice SKA,"",0,block_119,shape_6016,
block_119_trip_18_service_1,route_30,service_1,Podgórze SKA,"",1,block_119,shape_6019,
block_120_trip_2_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_3_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_4_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_5_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_6_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_7_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_8_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_9_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_10_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_11_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_12_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_13_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_14_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_15_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_16_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_17_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_18_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_19_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_120_trip_20_service_1,route_30,service_1,Swoszowice SKA,"",0,block_120,shape_6016,
block_120_trip_21_service_1,route_30,service_1,Podgórze SKA,"",1,block_120,shape_6019,
block_139_trip_2_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_3_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_139_trip_4_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_5_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_139_trip_6_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_7_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_139_trip_8_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_9_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_139_trip_10_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_11_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_139_trip_12_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_139,shape_3145,
block_139_trip_13_service_1,route_596,service_1,Piaski Nowe,"",0,block_139,shape_3144,
block_140_trip_2_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_6263,
block_140_trip_3_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_4_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_5_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_6_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_7_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_8_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_9_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_10_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_11_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_12_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_13_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_14_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_15_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_16_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_140_trip_17_service_1,route_596,service_1,Piaski Nowe,"",0,block_140,shape_3144,
block_140_trip_18_service_1,route_596,service_1,Mydlniki Wapiennik P+R,"",1,block_140,shape_3145,
block_159_trip_2_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_3_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_4_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_5_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_6_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_7_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_8_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_9_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_10_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_11_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_12_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_13_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_14_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
block_159_trip_15_service_1,route_601,service_1,Bronowice Małe,"",0,block_159,shape_3188,
block_159_trip_16_service_1,route_601,service_1,Kombinat,"",1,block_159,shape_3189,
